s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_FUEL,MLR_TOTAL
 5.5531780E+001, 1.2499327E+001,-3.5590538E+000,-2.8873004E+000,-1.9894814E+000, 2.5612041E-003, 0.0000000E+000, 0.0000000E+000, 4.0661332E+000, 4.0660525E+000, 6.5707755E-004, 6.5707755E-004
 5.5704613E+001, 1.2499736E+001,-3.5303651E+000,-2.9263628E+000,-1.9909525E+000, 2.5607118E-003, 0.0000000E+000, 0.0000000E+000, 4.0749392E+000, 4.0546163E+000, 6.5707755E-004, 6.5707755E-004
 5.5877445E+001, 1.2499897E+001,-3.5105247E+000,-2.9512217E+000,-1.9940767E+000, 2.5600897E-003, 0.0000000E+000, 0.0000000E+000, 4.0821132E+000, 4.0466337E+000, 6.5707755E-004, 6.5707755E-004
 5.6050278E+001, 1.2499976E+001,-4.0195394E+000,-2.9882465E+000,-1.9923672E+000, 2.5594011E-003, 0.0000000E+000, 0.0000000E+000, 4.0862342E+000, 3.5023824E+000, 6.5707755E-004, 6.5707755E-004
 5.6223110E+001, 1.2500283E+001,-3.8218299E+000,-3.0153559E+000,-1.9964778E+000, 2.5587090E-003, 0.0000000E+000, 0.0000000E+000, 3.5547364E+000, 3.6691780E+000, 6.5707755E-004, 6.5707755E-004
 5.6395947E+001, 1.2500008E+001,-3.7637409E+000,-3.0668659E+000,-2.0015299E+000, 2.5580163E-003, 0.0000000E+000, 0.0000000E+000, 3.7304714E+000, 3.6704295E+000, 6.5707755E-004, 6.5707755E-004
 5.6568779E+001, 1.2499837E+001,-3.7545029E+000,-3.1388185E+000,-2.0104607E+000, 2.5573724E-003, 0.0000000E+000, 0.0000000E+000, 3.7453389E+000, 3.5986124E+000, 6.5707755E-004, 6.5707755E-004
 5.6741611E+001, 1.2499789E+001,-3.7599172E+000,-3.2382817E+000,-2.0148692E+000, 2.5567604E-003, 0.0000000E+000, 0.0000000E+000, 3.6869931E+000, 3.4892776E+000, 6.5707755E-004, 6.5707755E-004
 5.6914444E+001, 1.2499779E+001,-3.7667499E+000,-3.3531131E+000,-2.0262240E+000, 2.5562116E-003, 0.0000000E+000, 0.0000000E+000, 3.5856712E+000, 3.3562479E+000, 6.5707755E-004, 6.5707755E-004
 5.7087276E+001, 1.2499786E+001,-3.7686616E+000,-3.4793060E+000,-2.0243103E+000, 2.5557558E-003, 0.0000000E+000, 0.0000000E+000, 3.4674523E+000, 3.2300635E+000, 6.5707755E-004, 6.5707755E-004
 5.7260113E+001, 1.2499833E+001,-3.7615269E+000,-3.6009945E+000,-2.0220886E+000, 2.5554181E-003, 0.0000000E+000, 0.0000000E+000, 3.3673915E+000, 3.1177789E+000, 6.5707755E-004, 6.5707755E-004
 5.7432945E+001, 1.2499942E+001,-3.7523373E+000,-3.7018865E+000,-2.0249729E+000, 2.5551935E-003, 0.0000000E+000, 0.0000000E+000, 3.2811004E+000, 3.0233006E+000, 6.5707755E-004, 6.5707755E-004
 5.7605778E+001, 1.2500124E+001,-3.7125805E+000,-3.8032011E+000,-2.0183540E+000, 2.5550337E-003, 0.0000000E+000, 0.0000000E+000, 3.2082677E+000, 2.9685436E+000, 6.5707755E-004, 6.5707755E-004
 5.7778610E+001, 1.2500325E+001,-3.7184309E+000,-3.8758935E+000,-2.0361205E+000, 2.5549289E-003, 0.0000000E+000, 0.0000000E+000, 3.1833847E+000, 2.8724348E+000, 6.5707755E-004, 6.5707755E-004
 5.7951447E+001, 1.2500538E+001,-3.7207180E+000,-3.9320045E+000,-2.0411426E+000, 2.5548765E-003, 0.0000000E+000, 0.0000000E+000, 3.1167675E+000, 2.8092278E+000, 6.5707755E-004, 6.5707755E-004
 5.8124279E+001, 1.2500734E+001,-3.7264916E+000,-4.0211651E+000,-2.0491310E+000, 2.5548369E-003, 0.0000000E+000, 0.0000000E+000, 3.0708709E+000, 2.7065007E+000, 6.5707755E-004, 6.5707755E-004
 5.8297112E+001, 1.2500872E+001,-3.7330634E+000,-4.0419085E+000,-2.0516079E+000, 2.5547817E-003, 0.0000000E+000, 0.0000000E+000, 3.0308384E+000, 2.6768469E+000, 6.5707755E-004, 6.5707755E-004
 5.8487228E+001, 1.2092755E+001,-3.7536034E+000,-4.0762134E+000,-2.0529420E+000, 2.5546565E-003, 0.0000000E+000, 0.0000000E+000, 2.9724728E+000, 2.2125506E+000, 6.5707755E-004, 6.5707755E-004
 5.8677345E+001, 1.2325240E+001,-3.6725454E+000,-4.0655020E+000,-2.0513935E+000, 2.5543747E-003, 0.0000000E+000, 0.0000000E+000, 2.5222990E+000, 2.5383537E+000, 6.5707755E-004, 6.5707755E-004
 5.8867462E+001, 1.2425077E+001,-3.7148880E+000,-4.0662083E+000,-2.0505238E+000, 2.5540231E-003, 0.0000000E+000, 0.0000000E+000, 2.8491097E+000, 2.5960107E+000, 6.5707755E-004, 6.5707755E-004
 5.9057579E+001, 1.2468087E+001,-3.7450925E+000,-4.0486730E+000,-2.0587322E+000, 2.5538138E-003, 0.0000000E+000, 0.0000000E+000, 2.9187610E+000, 2.6181430E+000, 6.5707755E-004, 6.5707755E-004
 5.9247696E+001, 1.2486537E+001,-3.7549387E+000,-3.9996967E+000,-2.0574016E+000, 2.5537172E-003, 0.0000000E+000, 0.0000000E+000, 2.9637963E+000, 2.6770542E+000, 6.5707755E-004, 6.5707755E-004
 5.9437813E+001, 1.2494434E+001,-3.7516485E+000,-3.9375304E+000,-2.0561990E+000, 2.5537398E-003, 0.0000000E+000, 0.0000000E+000, 3.0097356E+000, 2.7516098E+000, 6.5707755E-004, 6.5707755E-004
 5.9627926E+001, 1.2497804E+001,-3.7400964E+000,-3.8326400E+000,-2.0562185E+000, 2.5538588E-003, 0.0000000E+000, 0.0000000E+000, 3.0769751E+000, 2.8714030E+000, 6.5707755E-004, 6.5707755E-004
 5.9818043E+001, 1.2499253E+001,-3.7266434E+000,-3.7255634E+000,-2.0579545E+000, 2.5540231E-003, 0.0000000E+000, 0.0000000E+000, 3.1695874E+000, 2.9916458E+000, 6.5707755E-004, 6.5707755E-004
 6.0008160E+001, 1.2499873E+001,-3.7451404E+000,-3.6254571E+000,-2.0596635E+000, 2.5541967E-003, 0.0000000E+000, 0.0000000E+000, 3.2767293E+000, 3.0721663E+000, 6.5707755E-004, 6.5707755E-004
 6.0198277E+001, 1.2500184E+001,-3.7251938E+000,-3.5396359E+000,-2.0629629E+000, 2.5544196E-003, 0.0000000E+000, 0.0000000E+000, 3.3460046E+000, 3.1749457E+000, 6.5707755E-004, 6.5707755E-004
 6.0388393E+001, 1.2500269E+001,-3.7218067E+000,-3.4617678E+000,-2.0667579E+000, 2.5547490E-003, 0.0000000E+000, 0.0000000E+000, 3.4317045E+000, 3.2524914E+000, 6.5707755E-004, 6.5707755E-004
 6.0578510E+001, 1.2500221E+001,-3.6976732E+000,-3.4074457E+000,-2.0724094E+000, 2.5551875E-003, 0.0000000E+000, 0.0000000E+000, 3.4889211E+000, 3.3252483E+000, 6.5707755E-004, 6.5707755E-004
 6.0768627E+001, 1.2499997E+001,-3.7217647E+000,-3.3740126E+000,-2.0823750E+000, 2.5556909E-003, 0.0000000E+000, 0.0000000E+000, 3.5444688E+000, 3.3244004E+000, 6.5707755E-004, 6.5707755E-004
 6.0958744E+001, 1.2499720E+001,-3.7338294E+000,-3.3537976E+000,-2.0898767E+000, 2.5562211E-003, 0.0000000E+000, 0.0000000E+000, 3.5285468E+000, 3.3247727E+000, 6.5707755E-004, 6.5707755E-004
 6.1148861E+001, 1.2499437E+001,-3.7385302E+000,-3.3446860E+000,-2.0876252E+000, 2.5566974E-003, 0.0000000E+000, 0.0000000E+000, 3.5209329E+000, 3.3311523E+000, 6.5707755E-004, 6.5707755E-004
 6.1338978E+001, 1.2499177E+001,-3.7390099E+000,-3.3276828E+000,-2.0956097E+000, 2.5570552E-003, 0.0000000E+000, 0.0000000E+000, 3.5068990E+000, 3.3394314E+000, 6.5707755E-004, 6.5707755E-004
 6.1529095E+001, 1.2499050E+001,-3.7379294E+000,-3.3129054E+000,-2.1049116E+000, 2.5572570E-003, 0.0000000E+000, 0.0000000E+000, 3.4999925E+000, 3.3458610E+000, 6.5707755E-004, 6.5707755E-004
 6.1719212E+001, 1.2499096E+001,-3.7082754E+000,-3.2981499E+000,-2.1154221E+000, 2.5572836E-003, 0.0000000E+000, 0.0000000E+000, 3.5019063E+000, 3.3798057E+000, 6.5707755E-004, 6.5707755E-004
 6.1909328E+001, 1.2499259E+001,-3.7252987E+000,-3.2777019E+000,-2.1248464E+000, 2.5571309E-003, 0.0000000E+000, 0.0000000E+000, 3.5311616E+000, 3.3739688E+000, 6.5707755E-004, 6.5707755E-004
 6.2099445E+001, 1.2499587E+001,-3.7343580E+000,-3.2512437E+000,-2.1352903E+000, 2.5568083E-003, 0.0000000E+000, 0.0000000E+000, 3.5199681E+000, 3.3812516E+000, 6.5707755E-004, 6.5707755E-004
 6.2289562E+001, 1.2499965E+001,-3.7414635E+000,-3.2161500E+000,-2.1460279E+000, 2.5563330E-003, 0.0000000E+000, 0.0000000E+000, 3.5230252E+000, 3.3988799E+000, 6.5707755E-004, 6.5707755E-004
 6.2479675E+001, 1.2500342E+001,-3.7480580E+000,-3.1732708E+000,-2.1490965E+000, 2.5557499E-003, 0.0000000E+000, 0.0000000E+000, 3.5272287E+000, 3.4324721E+000, 6.5707755E-004, 6.5707755E-004
 6.2669792E+001, 1.2500674E+001,-3.7558278E+000,-3.1206263E+000,-2.1604783E+000, 2.5550878E-003, 0.0000000E+000, 0.0000000E+000, 3.5462649E+000, 3.4662965E+000, 6.5707755E-004, 6.5707755E-004
 6.2859909E+001, 1.2500901E+001,-3.7618877E+000,-3.0616302E+000,-2.1694839E+000, 2.5543759E-003, 0.0000000E+000, 0.0000000E+000, 3.5699547E+000, 3.5104540E+000, 6.5707755E-004, 6.5707755E-004
 6.3050026E+001, 1.2501026E+001,-3.7646790E+000,-2.9987251E+000,-2.1774325E+000, 2.5536513E-003, 0.0000000E+000, 0.0000000E+000, 3.5977187E+000, 3.5627427E+000, 6.5707755E-004, 6.5707755E-004
 6.3240143E+001, 1.2501022E+001,-3.7622725E+000,-2.9329206E+000,-2.1854061E+000, 2.5529074E-003, 0.0000000E+000, 0.0000000E+000, 3.6362355E+000, 3.6229759E+000, 6.5707755E-004, 6.5707755E-004
 6.3430260E+001, 1.2500879E+001,-3.7539152E+000,-2.8673696E+000,-2.1935039E+000, 2.5521224E-003, 0.0000000E+000, 0.0000000E+000, 3.6804082E+000, 3.6886423E+000, 6.5707755E-004, 6.5707755E-004
 6.3620377E+001, 1.2500661E+001,-3.7450953E+000,-2.8072191E+000,-2.2090013E+000, 2.5512809E-003, 0.0000000E+000, 0.0000000E+000, 3.7324670E+000, 3.7418969E+000, 6.5707755E-004, 6.5707755E-004
 6.3810493E+001, 1.2500435E+001,-3.7358316E+000,-2.7586276E+000,-2.2254627E+000, 2.5503483E-003, 0.0000000E+000, 0.0000000E+000, 3.7788610E+000, 3.7830637E+000, 6.5707755E-004, 6.5707755E-004
 6.4000610E+001, 1.2500238E+001,-3.7272277E+000,-2.7137952E+000,-2.2258073E+000, 2.5493013E-003, 0.0000000E+000, 0.0000000E+000, 3.8089815E+000, 3.8359569E+000, 6.5707755E-004, 6.5707755E-004
 6.4190727E+001, 1.2500101E+001,-3.7200559E+000,-2.6876499E+000,-2.2367336E+000, 2.5481292E-003, 0.0000000E+000, 0.0000000E+000, 3.8324571E+000, 3.8582096E+000, 6.5707755E-004, 6.5707755E-004
 6.4380844E+001, 1.2500065E+001,-3.7159435E+000,-2.6838905E+000,-2.2447697E+000, 2.5468452E-003, 0.0000000E+000, 0.0000000E+000, 3.8409682E+000, 3.8580082E+000, 6.5707755E-004, 6.5707755E-004
 6.4570961E+001, 1.2500122E+001,-3.7170879E+000,-2.7057615E+000,-2.2529288E+000, 2.5454993E-003, 0.0000000E+000, 0.0000000E+000, 3.8190341E+000, 3.8268889E+000, 6.5707755E-004, 6.5707755E-004
 6.4761078E+001, 1.2500255E+001,-3.7243255E+000,-2.7552714E+000,-2.2554711E+000, 2.5441611E-003, 0.0000000E+000, 0.0000000E+000, 3.7666719E+000, 3.7677312E+000, 6.5707755E-004, 6.5707755E-004
 6.4951195E+001, 1.2500377E+001,-3.7378101E+000,-2.8271092E+000,-2.2639695E+000, 2.5429383E-003, 0.0000000E+000, 0.0000000E+000, 3.6842463E+000, 3.6740315E+000, 6.5707755E-004, 6.5707755E-004
 6.5141312E+001, 1.2500464E+001,-3.7509019E+000,-2.9205656E+000,-2.2724489E+000, 2.5419326E-003, 0.0000000E+000, 0.0000000E+000, 3.5795068E+000, 3.5590892E+000, 6.5707755E-004, 6.5707755E-004
 6.5331429E+001, 1.2500418E+001,-3.7620956E+000,-3.0328993E+000,-2.2805589E+000, 2.5411806E-003, 0.0000000E+000, 0.0000000E+000, 3.4462415E+000, 3.4274056E+000, 6.5707755E-004, 6.5707755E-004
 6.5521545E+001, 1.2500205E+001,-3.7673003E+000,-3.1615211E+000,-2.2872636E+000, 2.5407712E-003, 0.0000000E+000, 0.0000000E+000, 3.3104010E+000, 3.2866612E+000, 6.5707755E-004, 6.5707755E-004
 6.5711662E+001, 1.2499873E+001,-3.7637439E+000,-3.2929638E+000,-2.2992329E+000, 2.5406908E-003, 0.0000000E+000, 0.0000000E+000, 3.1571283E+000, 3.1464728E+000, 6.5707755E-004, 6.5707755E-004
 6.5901779E+001, 1.2499429E+001,-3.7536625E+000,-3.4153359E+000,-2.3210487E+000, 2.5408859E-003, 0.0000000E+000, 0.0000000E+000, 3.0354811E+000, 3.0119225E+000, 6.5707755E-004, 6.5707755E-004
 6.6091896E+001, 1.2498919E+001,-3.7387088E+000,-3.5147039E+000,-2.3254644E+000, 2.5412823E-003, 0.0000000E+000, 0.0000000E+000, 2.9316041E+000, 2.9225827E+000, 6.5707755E-004, 6.5707755E-004
 6.6282013E+001, 1.2498421E+001,-3.7208366E+000,-3.5812290E+000,-2.3329602E+000, 2.5418256E-003, 0.0000000E+000, 0.0000000E+000, 2.8572144E+000, 2.8659370E+000, 6.5707755E-004, 6.5707755E-004
 6.6472130E+001, 1.2497954E+001,-3.7025350E+000,-3.6256019E+000,-2.3370617E+000, 2.5423969E-003, 0.0000000E+000, 0.0000000E+000, 2.8158442E+000, 2.8352979E+000, 6.5707755E-004, 6.5707755E-004
 6.6662247E+001, 1.2497535E+001,-3.6902091E+000,-3.6430482E+000,-2.3403883E+000, 2.5429791E-003, 0.0000000E+000, 0.0000000E+000, 2.8072312E+000, 2.8264327E+000, 6.5707755E-004, 6.5707755E-004
 6.6852356E+001, 1.2497127E+001,-3.6846085E+000,-3.6433418E+000,-2.3454994E+000, 2.5435470E-003, 0.0000000E+000, 0.0000000E+000, 2.8126985E+000, 2.8262205E+000, 6.5707755E-004, 6.5707755E-004
 6.7042473E+001, 1.2496706E+001,-4.1158160E+000,-3.6300401E+000,-2.3513386E+000, 2.5441077E-003, 0.0000000E+000, 0.0000000E+000, 2.8267737E+000, 2.4020554E+000, 6.5707755E-004, 6.5707755E-004
 6.7232590E+001, 1.2497334E+001,-3.9676740E+000,-3.5878710E+000,-2.3613054E+000, 2.5446959E-003, 0.0000000E+000, 0.0000000E+000, 2.4150712E+000, 2.5830282E+000, 6.5707755E-004, 6.5707755E-004
 6.7422707E+001, 1.2494929E+001,-3.9186370E+000,-3.5250472E+000,-2.3673585E+000, 2.5452098E-003, 0.0000000E+000, 0.0000000E+000, 2.6143234E+000, 2.6864316E+000, 6.5707755E-004, 6.5707755E-004
 6.7612823E+001, 1.2494036E+001,-3.5297861E+000,-3.4442324E+000,-2.3750902E+000, 2.5456620E-003, 0.0000000E+000, 0.0000000E+000, 2.7171581E+000, 3.1474726E+000, 6.5707755E-004, 6.5707755E-004
 6.7802940E+001, 1.2493573E+001,-3.6579286E+000,-3.3689863E+000,-2.3853391E+000, 2.5460998E-003, 0.0000000E+000, 0.0000000E+000, 3.1806843E+000, 3.0838654E+000, 6.5707755E-004, 6.5707755E-004
 6.7993057E+001, 1.2493917E+001,-3.7651153E+000,-3.2939794E+000,-2.3958533E+000, 2.5465786E-003, 0.0000000E+000, 0.0000000E+000, 3.1199585E+000, 3.0415160E+000, 6.5707755E-004, 6.5707755E-004
 6.8183174E+001, 1.2494592E+001,-3.8353123E+000,-3.2232322E+000,-2.4045630E+000, 2.5471939E-003, 0.0000000E+000, 0.0000000E+000, 3.0789845E+000, 3.0340320E+000, 6.5707755E-004, 6.5707755E-004
 6.8373291E+001, 1.2495433E+001,-4.5401285E+000,-3.1683271E+000,-2.4123715E+000, 2.5479702E-003, 0.0000000E+000, 0.0000000E+000, 3.0719513E+000, 2.3771538E+000, 6.5707755E-004, 6.5707755E-004
 6.8542686E+001, 1.3005343E+001,-4.2728517E+000,-3.1016307E+000,-2.4176154E+000, 2.5487601E-003, 0.0000000E+000, 0.0000000E+000, 2.4105589E+000, 3.2157941E+000, 6.5707755E-004, 6.5707755E-004
 6.8712074E+001, 1.2790358E+001,-3.9583373E+000,-3.0528379E+000,-2.4405154E+000, 2.5495974E-003, 0.0000000E+000, 0.0000000E+000, 3.2579816E+000, 3.3412170E+000, 6.5707755E-004, 6.5707755E-004
 6.8881470E+001, 1.2728118E+001,-3.3642464E+000,-2.9933257E+000,-2.4365296E+000, 2.5503861E-003, 0.0000000E+000, 0.0000000E+000, 3.3999369E+000, 3.9365665E+000, 6.5707755E-004, 6.5707755E-004
 6.9050865E+001, 1.2653250E+001,-3.6266670E+000,-2.9557334E+000,-2.4405685E+000, 2.5509723E-003, 0.0000000E+000, 0.0000000E+000, 3.9847839E+000, 3.6328322E+000, 6.5707755E-004, 6.5707755E-004
 6.9220253E+001, 1.2581837E+001,-3.6926259E+000,-2.9210714E+000,-2.4388465E+000, 2.5514171E-003, 0.0000000E+000, 0.0000000E+000, 3.6888833E+000, 3.5318449E+000, 6.5707755E-004, 6.5707755E-004
 6.9389648E+001, 1.2494285E+001,-3.7192946E+000,-2.8841781E+000,-2.4333964E+000, 2.5514934E-003, 0.0000000E+000, 0.0000000E+000, 3.5842393E+000, 3.4599673E+000, 6.5707755E-004, 6.5707755E-004
 6.9559044E+001, 1.2407535E+001,-3.7236564E+000,-2.8491350E+000,-2.4123112E+000, 2.5511896E-003, 0.0000000E+000, 0.0000000E+000, 3.5033683E+000, 3.4249837E+000, 6.5707755E-004, 6.5707755E-004
 6.9728432E+001, 1.2394674E+001,-4.5562960E+000,-2.8534077E+000,-2.4169471E+000, 2.5505179E-003, 0.0000000E+000, 0.0000000E+000, 3.4542646E+000, 2.5705734E+000, 6.5707755E-004, 6.5707755E-004
 6.9897827E+001, 1.2451149E+001,-4.1727479E+000,-2.8045012E+000,-2.4135707E+000, 2.5496343E-003, 0.0000000E+000, 0.0000000E+000, 2.6118057E+000, 3.0628785E+000, 6.5707755E-004, 6.5707755E-004
 7.0067215E+001, 1.2477125E+001,-4.0501323E+000,-2.7825957E+000,-2.4095806E+000, 2.5481874E-003, 0.0000000E+000, 0.0000000E+000, 3.0959273E+000, 3.2373644E+000, 6.5707755E-004, 6.5707755E-004
 7.0236610E+001, 1.2489553E+001,-3.9976837E+000,-2.7699965E+000,-2.3972775E+000, 2.5470094E-003, 0.0000000E+000, 0.0000000E+000, 3.2630524E+000, 3.3271428E+000, 6.5707755E-004, 6.5707755E-004
 7.0406006E+001, 1.2495420E+001,-3.6662971E+000,-2.7677189E+000,-2.3969368E+000, 2.5463528E-003, 0.0000000E+000, 0.0000000E+000, 3.3410677E+000, 3.6670139E+000, 6.5707755E-004, 6.5707755E-004
 7.0575394E+001, 1.2498114E+001,-3.7732074E+000,-2.7743262E+000,-2.3897361E+000, 2.5461050E-003, 0.0000000E+000, 0.0000000E+000, 3.6786379E+000, 3.5633902E+000, 6.5707755E-004, 6.5707755E-004
 7.0744789E+001, 1.2499651E+001,-3.7719933E+000,-2.7890259E+000,-2.3773546E+000, 2.5466212E-003, 0.0000000E+000, 0.0000000E+000, 3.5622569E+000, 3.5638234E+000, 6.5707755E-004, 6.5707755E-004
 7.0914177E+001, 1.2500210E+001,-4.1399997E+000,-2.8040689E+000,-2.3665538E+000, 2.5468261E-003, 0.0000000E+000, 0.0000000E+000, 3.5626648E+000, 3.1921348E+000, 6.5707755E-004, 6.5707755E-004
 7.1083572E+001, 1.2500434E+001,-4.0044831E+000,-2.8039694E+000,-2.3551511E+000, 2.5466283E-003, 0.0000000E+000, 0.0000000E+000, 3.1957303E+000, 3.3393773E+000, 6.5707755E-004, 6.5707755E-004
 7.1252968E+001, 1.2500360E+001,-3.9417025E+000,-2.7883146E+000,-2.3423269E+000, 2.5460917E-003, 0.0000000E+000, 0.0000000E+000, 3.3494676E+000, 3.4305623E+000, 6.5707755E-004, 6.5707755E-004
 7.1422356E+001, 1.2500328E+001,-3.9178590E+000,-2.7696557E+000,-2.3285327E+000, 2.5455317E-003, 0.0000000E+000, 0.0000000E+000, 3.4368352E+000, 3.4868261E+000, 6.5707755E-004, 6.5707755E-004
 7.1591751E+001, 1.2500359E+001,-3.9009172E+000,-2.7386618E+000,-2.3189036E+000, 2.5451826E-003, 0.0000000E+000, 0.0000000E+000, 3.4998924E+000, 3.5444218E+000, 6.5707755E-004, 6.5707755E-004
 7.1761139E+001, 1.2500429E+001,-3.5584361E+000,-2.6873717E+000,-2.3080424E+000, 2.5451916E-003, 0.0000000E+000, 0.0000000E+000, 3.5625001E+000, 3.9491241E+000, 6.5707755E-004, 6.5707755E-004
 7.1930534E+001, 1.2500479E+001,-3.6782807E+000,-2.6411926E+000,-2.2954370E+000, 2.5455679E-003, 0.0000000E+000, 0.0000000E+000, 3.9603135E+000, 3.8881139E+000, 6.5707755E-004, 6.5707755E-004
 7.2099930E+001, 1.2500635E+001,-3.7429477E+000,-2.5887698E+000,-2.2889813E+000, 2.5461269E-003, 0.0000000E+000, 0.0000000E+000, 3.8985086E+000, 3.8824818E+000, 6.5707755E-004, 6.5707755E-004
 7.2269318E+001, 1.2500685E+001,-3.7881987E+000,-2.5374791E+000,-2.2835881E+000, 2.5466958E-003, 0.0000000E+000, 0.0000000E+000, 3.8888737E+000, 3.8939658E+000, 6.5707755E-004, 6.5707755E-004
 7.2438713E+001, 1.2500656E+001,-3.8211486E+000,-2.4884182E+000,-2.2783249E+000, 2.5472175E-003, 0.0000000E+000, 0.0000000E+000, 3.8966879E+000, 3.9153118E+000, 6.5707755E-004, 6.5707755E-004
 7.2608109E+001, 1.2500589E+001,-3.8499298E+000,-2.4451638E+000,-2.2724618E+000, 2.5477404E-003, 0.0000000E+000, 0.0000000E+000, 3.9150943E+000, 3.9355811E+000, 6.5707755E-004, 6.5707755E-004
 7.2777496E+001, 1.2500489E+001,-3.8594218E+000,-2.4074469E+000,-2.2635077E+000, 2.5483693E-003, 0.0000000E+000, 0.0000000E+000, 3.9325503E+000, 3.9726612E+000, 6.5707755E-004, 6.5707755E-004
 7.2946892E+001, 1.2500339E+001,-3.8555518E+000,-2.3782230E+000,-2.2573606E+000, 2.5490930E-003, 0.0000000E+000, 0.0000000E+000, 3.9648861E+000, 4.0117529E+000, 6.5707755E-004, 6.5707755E-004
 7.3116280E+001, 1.2500136E+001,-3.8312281E+000,-2.3629640E+000,-2.2494876E+000, 2.5498485E-003, 0.0000000E+000, 0.0000000E+000, 4.0002707E+000, 4.0590064E+000, 6.5707755E-004, 6.5707755E-004
 7.3285675E+001, 1.2499999E+001,-3.7985548E+000,-2.3616275E+000,-2.2369217E+000, 2.5505384E-003, 0.0000000E+000, 0.0000000E+000, 4.0454451E+000, 4.1054458E+000, 6.5707755E-004, 6.5707755E-004
 7.3455070E+001, 1.2499920E+001,-3.7648473E+000,-2.3700308E+000,-2.2336614E+000, 2.5509999E-003, 0.0000000E+000, 0.0000000E+000, 4.0858871E+000, 4.1339313E+000, 6.5707755E-004, 6.5707755E-004
 7.3624458E+001, 1.2499853E+001,-3.7472283E+000,-2.3956333E+000,-2.2278875E+000, 2.5510277E-003, 0.0000000E+000, 0.0000000E+000, 4.1140530E+000, 4.1316549E+000, 6.5707755E-004, 6.5707755E-004
 7.3793854E+001, 1.2499806E+001,-3.7356401E+000,-2.4304931E+000,-2.2259011E+000, 2.5504615E-003, 0.0000000E+000, 0.0000000E+000, 4.1115740E+000, 4.1103225E+000, 6.5707755E-004, 6.5707755E-004
 7.3963242E+001, 1.2499778E+001,-3.7142775E+000,-2.4722674E+000,-2.2271647E+000, 2.5491934E-003, 0.0000000E+000, 0.0000000E+000, 4.0960335E+000, 4.0886174E+000, 6.5707755E-004, 6.5707755E-004
 7.4132637E+001, 1.2499689E+001,-3.7575025E+000,-2.5178705E+000,-2.2293309E+000, 2.5471651E-003, 0.0000000E+000, 0.0000000E+000, 4.0785332E+000, 3.9975323E+000, 6.5707755E-004, 6.5707755E-004
 7.4302032E+001, 1.2499603E+001,-3.7967218E+000,-2.5645819E+000,-2.2325165E+000, 2.5443862E-003, 0.0000000E+000, 0.0000000E+000, 3.9901584E+000, 3.9083272E+000, 6.5707755E-004, 6.5707755E-004
 7.4471420E+001, 1.2499519E+001,-3.8443417E+000,-2.6103802E+000,-2.2389269E+000, 2.5408609E-003, 0.0000000E+000, 0.0000000E+000, 3.9053627E+000, 3.8084109E+000, 6.5707755E-004, 6.5707755E-004
 7.4640816E+001, 1.2499468E+001,-3.8826484E+000,-2.6539079E+000,-2.2567916E+000, 2.5367769E-003, 0.0000000E+000, 0.0000000E+000, 3.8131379E+000, 3.7086569E+000, 6.5707755E-004, 6.5707755E-004
 7.4810211E+001, 1.2499510E+001,-3.9095203E+000,-2.6925537E+000,-2.2665057E+000, 2.5328205E-003, 0.0000000E+000, 0.0000000E+000, 3.7284183E+000, 3.6334626E+000, 6.5707755E-004, 6.5707755E-004
 7.4996536E+001, 1.2098428E+001,-3.9276870E+000,-2.7392725E+000,-2.2776042E+000, 2.5295941E-003, 0.0000000E+000, 0.0000000E+000, 3.6515917E+000, 3.1563941E+000, 6.5707755E-004, 6.5707755E-004
 7.5182869E+001, 1.2324542E+001,-3.8352115E+000,-2.7709186E+000,-2.2838258E+000, 2.5284454E-003, 0.0000000E+000, 0.0000000E+000, 3.1785851E+000, 3.4371150E+000, 6.5707755E-004, 6.5707755E-004
 7.5369202E+001, 1.2423604E+001,-3.8432301E+000,-2.8011417E+000,-2.2941541E+000, 2.5289786E-003, 0.0000000E+000, 0.0000000E+000, 3.4606174E+000, 3.4876071E+000, 6.5707755E-004, 6.5707755E-004
 7.5555534E+001, 1.2467432E+001,-4.5347655E+000,-2.8375895E+000,-2.3180948E+000, 2.5308399E-003, 0.0000000E+000, 0.0000000E+000, 3.5166474E+000, 2.7795126E+000, 6.5707755E-004, 6.5707755E-004
 7.5741867E+001, 1.2487143E+001,-4.2338768E+000,-2.8511771E+000,-2.3307709E+000, 2.5332473E-003, 0.0000000E+000, 0.0000000E+000, 2.8247767E+000, 3.0738510E+000, 6.5707755E-004, 6.5707755E-004
 7.5928200E+001, 1.2495252E+001,-4.1104257E+000,-2.8553121E+000,-2.3388699E+000, 2.5355132E-003, 0.0000000E+000, 0.0000000E+000, 3.1284322E+000, 3.1931796E+000, 6.5707755E-004, 6.5707755E-004
 7.6114532E+001, 1.2498670E+001,-4.0404249E+000,-2.8500511E+000,-2.3451782E+000, 2.5374780E-003, 0.0000000E+000, 0.0000000E+000, 3.2504435E+000, 3.2655532E+000, 6.5707755E-004, 6.5707755E-004
