s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_GEOM,Q_ENTH,Q_TOTAL,MLR_FUEL,MLR_TOTAL
 3.0838301E+001, 1.2500477E+001,-3.5888717E+000,-2.0096406E+000,-1.2620263E+000, 2.5598031E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.6497078E+000, 5.6424979E+000, 6.5707755E-004, 6.5707755E-004
 3.1003626E+001, 1.2500467E+001,-3.5875093E+000,-2.0201216E+000,-1.2635918E+000, 2.5596167E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.6478443E+000, 5.6318039E+000, 6.5707755E-004, 6.5707755E-004
 3.1168951E+001, 1.2500508E+001,-4.4459599E+000,-2.0291155E+000,-1.2622324E+000, 2.5594415E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.6430095E+000, 4.7657598E+000, 6.5707755E-004, 6.5707755E-004
 3.1334274E+001, 1.2500901E+001,-4.0365680E+000,-2.0164554E+000,-1.2642661E+000, 2.5593884E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.7673281E+000, 5.1861706E+000, 6.5707755E-004, 6.5707755E-004
 3.1499599E+001, 1.2499896E+001,-3.9291522E+000,-2.0070817E+000,-1.2680971E+000, 2.5588952E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.1886446E+000, 5.2981242E+000, 6.5707755E-004, 6.5707755E-004
 3.1664923E+001, 1.2500188E+001,-3.8721801E+000,-1.9984417E+000,-1.2720693E+000, 2.5586639E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.3024736E+000, 5.3600561E+000, 6.5707755E-004, 6.5707755E-004
 3.1830248E+001, 1.2500903E+001,-3.8509185E+000,-1.9869923E+000,-1.2755388E+000, 2.5586402E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.3666951E+000, 5.3900124E+000, 6.5707755E-004, 6.5707755E-004
 3.1995573E+001, 1.2501430E+001,-3.4487582E+000,-1.9685010E+000,-1.2796808E+000, 2.5587612E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.3955378E+000, 5.8070486E+000, 6.5707755E-004, 6.5707755E-004
 3.2160896E+001, 1.2500943E+001,-3.5571883E+000,-1.9568387E+000,-1.2855761E+000, 2.5588876E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.8116514E+000, 5.7038990E+000, 6.5707755E-004, 6.5707755E-004
 3.2326221E+001, 1.2501922E+001,-4.2621433E+000,-1.9681962E+000,-1.2898450E+000, 2.5590887E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.7068421E+000, 4.9842963E+000, 6.5707755E-004, 6.5707755E-004
 3.2491547E+001, 1.2501922E+001,-4.0264394E+000,-1.9483422E+000,-1.2940100E+000, 2.5593380E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.9923338E+000, 5.2356897E+000, 6.5707755E-004, 6.5707755E-004
 3.2656868E+001, 1.2501209E+001,-3.9521673E+000,-1.9311856E+000,-1.2978852E+000, 2.5592393E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.2382308E+000, 5.3225300E+000, 6.5707755E-004, 6.5707755E-004
 3.2822193E+001, 1.2500989E+001,-3.9405407E+000,-1.9115648E+000,-1.3032410E+000, 2.5592783E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.3275047E+000, 5.3482018E+000, 6.5707755E-004, 6.5707755E-004
 3.2987518E+001, 1.2501016E+001,-3.9285169E+000,-1.8918721E+000,-1.3067389E+000, 2.5594444E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.3527808E+000, 5.3764472E+000, 6.5707755E-004, 6.5707755E-004
 3.3152843E+001, 1.2501081E+001,-3.8736060E+000,-1.8700461E+000,-1.3120147E+000, 2.5596496E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.3822615E+000, 5.4479740E+000, 6.5707755E-004, 6.5707755E-004
 3.3318169E+001, 1.2501081E+001,-3.8205845E+000,-1.8461515E+000,-1.3170170E+000, 2.5597630E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.4559688E+000, 5.5198876E+000, 6.5707755E-004, 6.5707755E-004
 3.3483494E+001, 1.2500986E+001,-3.7589096E+000,-1.8210239E+000,-1.3226513E+000, 2.5597536E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.5281135E+000, 5.6009607E+000, 6.5707755E-004, 6.5707755E-004
 3.3648815E+001, 1.2500738E+001,-3.6930155E+000,-1.7953881E+000,-1.3295573E+000, 2.5596239E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.6091438E+000, 5.6853372E+000, 6.5707755E-004, 6.5707755E-004
 3.3814140E+001, 1.2500288E+001,-3.6183601E+000,-1.7725254E+000,-1.3337007E+000, 2.5593368E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.6920767E+000, 5.7782614E+000, 6.5707755E-004, 6.5707755E-004
 3.3979465E+001, 1.2499570E+001,-3.9780262E+000,-1.7596474E+000,-1.3412448E+000, 2.5589347E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.7823274E+000, 5.4232103E+000, 6.5707755E-004, 6.5707755E-004
 3.4144791E+001, 1.2499406E+001,-3.8324684E+000,-1.7415903E+000,-1.3419175E+000, 2.5584964E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.4275980E+000, 5.5859885E+000, 6.5707755E-004, 6.5707755E-004
 3.4310116E+001, 1.2496425E+001,-3.7713671E+000,-1.7294281E+000,-1.3460036E+000, 2.5579371E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.5822549E+000, 5.6521845E+000, 6.5707755E-004, 6.5707755E-004
 3.4475437E+001, 1.2494667E+001,-3.1590798E+000,-1.7143168E+000,-1.3508799E+000, 2.5573440E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.6453025E+000, 6.2729475E+000, 6.5707755E-004, 6.5707755E-004
 3.4640762E+001, 1.2493516E+001,-3.3938168E+000,-1.7196584E+000,-1.3563254E+000, 2.5565937E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.2647696E+000, 6.0262717E+000, 6.5707755E-004, 6.5707755E-004
 3.4806087E+001, 1.2494133E+001,-3.5054552E+000,-1.7286944E+000,-1.3591847E+000, 2.5561473E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.0164937E+000, 5.9033552E+000, 6.5707755E-004, 6.5707755E-004
 3.4971413E+001, 1.2494778E+001,-3.5801171E+000,-1.7431861E+000,-1.3654860E+000, 2.5555135E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.8907566E+000, 5.8085440E+000, 6.5707755E-004, 6.5707755E-004
 3.5118484E+001, 1.2951780E+001,-3.6444888E+000,-1.7519781E+000,-1.3727329E+000, 2.5547490E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.7984537E+000, 6.1851353E+000, 6.5707755E-004, 6.5707755E-004
 3.5265560E+001, 1.2735037E+001,-3.4340885E+000,-1.7707345E+000,-1.3773423E+000, 2.5540902E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.1756126E+000, 6.1554255E+000, 6.5707755E-004, 6.5707755E-004
 3.5412636E+001, 1.2622387E+001,-3.5921258E+000,-1.7981254E+000,-1.3842158E+000, 2.5535042E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.1399589E+000, 5.8504731E+000, 6.5707755E-004, 6.5707755E-004
 3.5559708E+001, 1.2565362E+001,-3.6680412E+000,-1.8243845E+000,-1.3866715E+000, 2.5530284E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.8358001E+000, 5.6888173E+000, 6.5707755E-004, 6.5707755E-004
 3.5706783E+001, 1.2535446E+001,-3.7074929E+000,-1.8523848E+000,-1.3944314E+000, 2.5527829E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.6716809E+000, 5.5836899E+000, 6.5707755E-004, 6.5707755E-004
 3.5853859E+001, 1.2519235E+001,-3.7341075E+000,-1.8801621E+000,-1.3955514E+000, 2.5528181E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.5688175E+000, 5.5119666E+000, 6.5707755E-004, 6.5707755E-004
 3.6000931E+001, 1.2510601E+001,-3.7447745E+000,-1.9062070E+000,-1.4018014E+000, 2.5531597E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.4959621E+000, 5.4603715E+000, 6.5707755E-004, 6.5707755E-004
 3.6148006E+001, 1.2506190E+001,-3.7540642E+000,-1.9312254E+000,-1.4063049E+000, 2.5537455E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.4464253E+000, 5.4171494E+000, 6.5707755E-004, 6.5707755E-004
 3.6295082E+001, 1.2503539E+001,-3.7545927E+000,-1.9536039E+000,-1.4107430E+000, 2.5545199E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.4030033E+000, 5.3871542E+000, 6.5707755E-004, 6.5707755E-004
 3.6442154E+001, 1.2501702E+001,-3.7449313E+000,-1.9771979E+000,-1.4169652E+000, 2.5552259E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.3740856E+000, 5.3651626E+000, 6.5707755E-004, 6.5707755E-004
 3.6589230E+001, 1.2500763E+001,-3.7340958E+000,-1.9962019E+000,-1.4220103E+000, 2.5559211E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.3585434E+000, 5.3510108E+000, 6.5707755E-004, 6.5707755E-004
 3.6736305E+001, 1.2500230E+001,-3.7353013E+000,-2.0145633E+000,-1.4281276E+000, 2.5565561E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.3418757E+000, 5.3247943E+000, 6.5707755E-004, 6.5707755E-004
 3.6883381E+001, 1.2499978E+001,-3.7385663E+000,-2.0317316E+000,-1.4264165E+000, 2.5572020E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.3157945E+000, 5.3058209E+000, 6.5707755E-004, 6.5707755E-004
 3.7030453E+001, 1.2499904E+001,-3.7558628E+000,-2.0490256E+000,-1.4405979E+000, 2.5579852E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.2930658E+000, 5.2569755E+000, 6.5707755E-004, 6.5707755E-004
 3.7192234E+001, 1.2144099E+001,-3.7735724E+000,-2.0777156E+000,-1.4472982E+000, 2.5589926E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.2487875E+000, 4.8480719E+000, 6.5707755E-004, 6.5707755E-004
 3.7354015E+001, 1.2326354E+001,-3.6799439E+000,-2.0967906E+000,-1.4528985E+000, 2.5601811E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.8426745E+000, 5.0992814E+000, 6.5707755E-004, 6.5707755E-004
 3.7515800E+001, 1.2415302E+001,-3.6960176E+000,-2.1267060E+000,-1.4582848E+000, 2.5614292E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0894936E+000, 5.1368552E+000, 6.5707755E-004, 6.5707755E-004
 3.7677582E+001, 1.2458810E+001,-3.7133987E+000,-2.1577829E+000,-1.4582692E+000, 2.5627969E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.1301246E+000, 5.1319219E+000, 6.5707755E-004, 6.5707755E-004
 3.7839363E+001, 1.2480045E+001,-3.7098242E+000,-2.1881694E+000,-1.4596049E+000, 2.5640405E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.1200522E+000, 5.1250108E+000, 6.5707755E-004, 6.5707755E-004
 3.8001144E+001, 1.2490366E+001,-3.6909464E+000,-2.2122999E+000,-1.4492298E+000, 2.5649983E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.1154144E+000, 5.1404546E+000, 6.5707755E-004, 6.5707755E-004
 3.8162926E+001, 1.2495394E+001,-3.6709782E+000,-2.2265905E+000,-1.4600591E+000, 2.5656077E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.1307005E+000, 5.1403317E+000, 6.5707755E-004, 6.5707755E-004
 3.8324707E+001, 1.2497830E+001,-3.6595242E+000,-2.2271209E+000,-1.4505167E+000, 2.5658909E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.1407170E+000, 5.1632344E+000, 6.5707755E-004, 6.5707755E-004
 3.8486488E+001, 1.2499011E+001,-3.6560051E+000,-2.2168644E+000,-1.4633305E+000, 2.5659109E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.1642324E+000, 5.1653770E+000, 6.5707755E-004, 6.5707755E-004
 3.8648273E+001, 1.2499587E+001,-3.6622271E+000,-2.1977063E+000,-1.4559577E+000, 2.5657457E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.1769952E+000, 5.1862622E+000, 6.5707755E-004, 6.5707755E-004
 3.8810055E+001, 1.2499860E+001,-3.6792173E+000,-2.1766649E+000,-1.4703625E+000, 2.5654390E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.1925241E+000, 5.1761811E+000, 6.5707755E-004, 6.5707755E-004
 3.8971836E+001, 1.2499974E+001,-3.7019581E+000,-2.1556218E+000,-1.4743246E+000, 2.5649368E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.1920712E+000, 5.1706347E+000, 6.5707755E-004, 6.5707755E-004
 3.9133617E+001, 1.2500026E+001,-3.0257785E+000,-2.1247985E+000,-1.4804379E+000, 2.5641537E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.1864050E+000, 5.8715754E+000, 6.5707755E-004, 6.5707755E-004
 3.9295399E+001, 1.2499968E+001,-3.3460360E+000,-2.1174031E+000,-1.4859081E+000, 2.5629556E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.8829822E+000, 5.5531838E+000, 6.5707755E-004, 6.5707755E-004
 3.9457180E+001, 1.2500049E+001,-3.4833603E+000,-2.1129094E+000,-1.4896589E+000, 2.5618314E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.5604637E+000, 5.4166826E+000, 6.5707755E-004, 6.5707755E-004
 3.9618961E+001, 1.2499954E+001,-3.5470946E+000,-2.1121817E+000,-1.4957443E+000, 2.5606821E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.4201250E+000, 5.3474941E+000, 6.5707755E-004, 6.5707755E-004
 3.9780746E+001, 1.2499797E+001,-3.5814506E+000,-2.1168259E+000,-1.5009737E+000, 2.5598850E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.3472030E+000, 5.3031068E+000, 6.5707755E-004, 6.5707755E-004
 3.9942528E+001, 1.2499660E+001,-4.5241915E+000,-2.1452068E+000,-1.5094438E+000, 2.5596505E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.2949369E+000, 4.3233775E+000, 6.5707755E-004, 6.5707755E-004
 4.0104309E+001, 1.2499679E+001,-4.0818230E+000,-2.1473471E+000,-1.5213863E+000, 2.5600494E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.3185750E+000, 4.7516830E+000, 6.5707755E-004, 6.5707755E-004
 4.0266090E+001, 1.2499427E+001,-3.8868223E+000,-2.1574801E+000,-1.5311901E+000, 2.5604301E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.7459371E+000, 4.9264953E+000, 6.5707755E-004, 6.5707755E-004
 4.0427872E+001, 1.2499467E+001,-3.7638520E+000,-2.1694514E+000,-1.5398882E+000, 2.5611175E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.9210559E+000, 5.0288365E+000, 6.5707755E-004, 6.5707755E-004
 4.0589653E+001, 1.2499661E+001,-3.6688670E+000,-2.1844235E+000,-1.5564714E+000, 2.5617870E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0202901E+000, 5.0924609E+000, 6.5707755E-004, 6.5707755E-004
 4.0751434E+001, 1.2499852E+001,-3.5920985E+000,-2.1968192E+000,-1.5686537E+000, 2.5621502E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0897970E+000, 5.1448422E+000, 6.5707755E-004, 6.5707755E-004
 4.0913219E+001, 1.2500005E+001,-3.8327134E+000,-2.2232062E+000,-1.5804782E+000, 2.5620284E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.1382328E+000, 4.8661689E+000, 6.5707755E-004, 6.5707755E-004
 4.1075001E+001, 1.2500174E+001,-3.7429648E+000,-2.2543097E+000,-1.5920842E+000, 2.5613042E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.8561064E+000, 4.9133769E+000, 6.5707755E-004, 6.5707755E-004
 4.1236782E+001, 1.2500246E+001,-3.6968551E+000,-2.3009792E+000,-1.5971793E+000, 2.5600503E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.8942461E+000, 4.9077925E+000, 6.5707755E-004, 6.5707755E-004
 4.1398563E+001, 1.2500303E+001,-3.6798974E+000,-2.3710592E+000,-1.6119501E+000, 2.5583921E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.8768587E+000, 4.8399550E+000, 6.5707755E-004, 6.5707755E-004
 4.1560345E+001, 1.2500382E+001,-3.6691476E+000,-2.4623773E+000,-1.6193071E+000, 2.5566416E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.8017981E+000, 4.7521067E+000, 6.5707755E-004, 6.5707755E-004
 4.1722126E+001, 1.2500458E+001,-3.6519146E+000,-2.5759333E+000,-1.6250387E+000, 2.5550931E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.7011489E+000, 4.6501260E+000, 6.5707755E-004, 6.5707755E-004
 4.1883907E+001, 1.2500518E+001,-3.6529152E+000,-2.6859696E+000,-1.6304042E+000, 2.5538584E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5991724E+000, 4.5337833E+000, 6.5707755E-004, 6.5707755E-004
 4.2045692E+001, 1.2500541E+001,-3.6523703E+000,-2.7835328E+000,-1.6332683E+000, 2.5528711E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.4861325E+000, 4.4339228E+000, 6.5707755E-004, 6.5707755E-004
 4.2207474E+001, 1.2500489E+001,-3.6431756E+000,-2.8645656E+000,-1.6421687E+000, 2.5520359E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.3947434E+000, 4.3531313E+000, 6.5707755E-004, 6.5707755E-004
 4.2369255E+001, 1.2500386E+001,-3.6330816E+000,-2.9204489E+000,-1.6459654E+000, 2.5513098E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.3341698E+000, 4.3034416E+000, 6.5707755E-004, 6.5707755E-004
 4.2531036E+001, 1.2500223E+001,-3.6227175E+000,-2.9649805E+000,-1.6497219E+000, 2.5507494E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.2914493E+000, 4.2653538E+000, 6.5707755E-004, 6.5707755E-004
 4.2692818E+001, 1.2500040E+001,-2.9235657E+000,-2.9805990E+000,-1.6439109E+000, 2.5504123E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.2640525E+000, 4.9545151E+000, 6.5707755E-004, 6.5707755E-004
 4.2826538E+001, 1.3212135E+001,-3.1953833E+000,-2.9942423E+000,-1.6451911E+000, 2.5501897E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.9529945E+000, 5.3798689E+000, 6.5707755E-004, 6.5707755E-004
 4.2960255E+001, 1.2893826E+001,-3.4704810E+000,-3.0148394E+000,-1.6481726E+000, 2.5506082E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.3843095E+000, 4.7628836E+000, 6.5707755E-004, 6.5707755E-004
 4.3093975E+001, 1.2717906E+001,-3.4984595E+000,-3.0162043E+000,-1.6485973E+000, 2.5511239E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.7757285E+000, 4.5571961E+000, 6.5707755E-004, 6.5707755E-004
 4.3224537E+001, 1.2702703E+001,-3.4777479E+000,-3.0088856E+000,-1.6480977E+000, 2.5514739E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5761316E+000, 4.5705237E+000, 6.5707755E-004, 6.5707755E-004
 4.3355103E+001, 1.2613670E+001,-3.4821294E+000,-2.9956144E+000,-1.6499035E+000, 2.5516792E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5945517E+000, 4.4885744E+000, 6.5707755E-004, 6.5707755E-004
 4.3485668E+001, 1.2563716E+001,-3.4811125E+000,-2.9807276E+000,-1.6544320E+000, 2.5517592E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5171283E+000, 4.4499956E+000, 6.5707755E-004, 6.5707755E-004
 4.3616230E+001, 1.2535666E+001,-3.4807532E+000,-2.9603619E+000,-1.6565427E+000, 2.5517334E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.4794259E+000, 4.4405602E+000, 6.5707755E-004, 6.5707755E-004
 4.3746796E+001, 1.2519918E+001,-3.4841389E+000,-2.9437480E+000,-1.6582717E+000, 2.5516809E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.4716265E+000, 4.4363109E+000, 6.5707755E-004, 6.5707755E-004
 4.3877361E+001, 1.2511076E+001,-3.4870831E+000,-2.9240395E+000,-1.6615384E+000, 2.5516819E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.4645958E+000, 4.4409667E+000, 6.5707755E-004, 6.5707755E-004
 4.4007927E+001, 1.2506126E+001,-3.4789705E+000,-2.9077127E+000,-1.6591035E+000, 2.5517850E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.4695467E+000, 4.4628913E+000, 6.5707755E-004, 6.5707755E-004
 4.4151546E+001, 1.2182147E+001,-3.4705448E+000,-2.8930302E+000,-1.6642389E+000, 2.5520419E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.4836234E+000, 4.1568853E+000, 6.5707755E-004, 6.5707755E-004
 4.4295166E+001, 1.2331714E+001,-3.8205860E+000,-2.8805994E+000,-1.6689759E+000, 2.5524239E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.1829091E+000, 3.9641052E+000, 6.5707755E-004, 6.5707755E-004
 4.4438789E+001, 1.2410901E+001,-3.6840784E+000,-2.8578709E+000,-1.6739819E+000, 2.5528941E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.9883944E+000, 4.1975228E+000, 6.5707755E-004, 6.5707755E-004
 4.4582409E+001, 1.2452843E+001,-3.6427812E+000,-2.8379004E+000,-1.6783656E+000, 2.5534483E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.2253344E+000, 4.2963491E+000, 6.5707755E-004, 6.5707755E-004
 4.4726028E+001, 1.2475116E+001,-3.6100703E+000,-2.8171307E+000,-1.6832428E+000, 2.5540440E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.3256820E+000, 4.3672258E+000, 6.5707755E-004, 6.5707755E-004
 4.4869652E+001, 1.2486943E+001,-3.5967285E+000,-2.7951532E+000,-1.6880127E+000, 2.5545704E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.3918743E+000, 4.4096035E+000, 6.5707755E-004, 6.5707755E-004
 4.5027634E+001, 1.2145372E+001,-3.1751462E+000,-2.7651384E+000,-1.6956586E+000, 2.5550549E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.4401560E+000, 4.5119836E+000, 6.5707755E-004, 6.5707755E-004
 4.5185616E+001, 1.2323995E+001,-3.6337848E+000,-2.7380921E+000,-1.7016218E+000, 2.5552776E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5471928E+000, 4.2530518E+000, 6.5707755E-004, 6.5707755E-004
 4.5343601E+001, 1.2412710E+001,-3.5521077E+000,-2.6970068E+000,-1.7082188E+000, 2.5553104E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.2919394E+000, 4.4579321E+000, 6.5707755E-004, 6.5707755E-004
 4.5501583E+001, 1.2456701E+001,-3.5384423E+000,-2.6555665E+000,-1.7129380E+000, 2.5551337E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.4982008E+000, 4.5523095E+000, 6.5707755E-004, 6.5707755E-004
 4.5659565E+001, 1.2478534E+001,-3.5368439E+000,-2.6136723E+000,-1.7135582E+000, 2.5547803E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5922531E+000, 4.6170141E+000, 6.5707755E-004, 6.5707755E-004
 4.5817547E+001, 1.2489369E+001,-3.5393326E+000,-2.5761217E+000,-1.7068910E+000, 2.5543085E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.6502792E+000, 4.6695780E+000, 6.5707755E-004, 6.5707755E-004
 4.5975533E+001, 1.2494750E+001,-3.5429897E+000,-2.5388228E+000,-1.7146387E+000, 2.5537371E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.6927918E+000, 4.7008527E+000, 6.5707755E-004, 6.5707755E-004
 4.6133514E+001, 1.2497441E+001,-3.5460617E+000,-2.5065030E+000,-1.7159192E+000, 2.5531167E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.7265872E+000, 4.7315097E+000, 6.5707755E-004, 6.5707755E-004
 4.6307297E+001, 1.2120590E+001,-3.5520974E+000,-2.4796654E+000,-1.7129176E+000, 2.5524656E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.7528288E+000, 4.3784624E+000, 6.5707755E-004, 6.5707755E-004
 4.6481079E+001, 1.2324412E+001,-3.4592008E+000,-2.4515884E+000,-1.7239236E+000, 2.5518460E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.3851698E+000, 4.6922508E+000, 6.5707755E-004, 6.5707755E-004
 4.6654858E+001, 1.2418730E+001,-3.9914701E+000,-2.4398667E+000,-1.7432522E+000, 2.5512525E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.6961699E+000, 4.2466918E+000, 6.5707755E-004, 6.5707755E-004
 4.6828640E+001, 1.2462623E+001,-3.8409986E+000,-2.4321752E+000,-1.7637429E+000, 2.5509196E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.2475651E+000, 4.4282575E+000, 6.5707755E-004, 6.5707755E-004
 4.7002422E+001, 1.2482718E+001,-3.7904785E+000,-2.4342361E+000,-1.7707209E+000, 2.5506538E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.4331550E+000, 4.4898335E+000, 6.5707755E-004, 6.5707755E-004
 4.7176201E+001, 1.2491990E+001,-3.7586068E+000,-2.4519140E+000,-1.7927980E+000, 2.5505149E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.4852388E+000, 4.4912219E+000, 6.5707755E-004, 6.5707755E-004
 4.7349983E+001, 1.2496274E+001,-3.7415419E+000,-2.4851624E+000,-1.7820945E+000, 2.5504740E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.4887693E+000, 4.4900253E+000, 6.5707755E-004, 6.5707755E-004
